,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
112,مطعم الامامين,ChIJ77oQ9kmV5z8RzSPvqQM6AZ4,31.8501582,47.1348058,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","بداية شارع نعمة الريفي, Amarah",2,5
113,مطعم ومأكولات نينوى,ChIJvWNJMPLr5z8RkPzZaX3ceJU,31.8295587,47.1544666,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","Awasha, Dawriat Street, Amarah",2,5
114,مطعم ليمونة للوجبات السريعة,ChIJP9FJgs3r5z8RoraidYlZceU,31.8691888,47.1584957,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V595+M9H, Amarah",2,5
115,همبرغر الربيع - BURGER ALRABEE,ChIJGQ_hq8rr5z8RfqtabqUVyN0,31.8287519,47.1545022,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5H3+GR2، شارع الدوريات، العمارة،, Amarah",2,53
116,Abu Zayed أبو زايد,ChIJw9peVFfr5z8Rz0vAYLm_Tko,31.8375883,47.1492317,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4QX+2MQ، جسر الجمهورية، العمارة،, Amarah",2,108
117,Habuz Buz Restaurant,ChIJOdXjNT7r5z8RcOE5xgluGlQ,31.8279195,47.1544874,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5H3+5QH, Amarah",2,71
118,مطعم ابو طيبه,ChIJsb2duGLr5z8R_8HwF51YlaE,31.8438336,47.1498147,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4VX+GW7, Amarah",2,0
119,مطعم حيدر مظلوم الحلفي,ChIJrXTUG83B5z8RgoWp2_WXLmE,31.8733212,47.136143,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",V4FP+9F8، ميسان،,2,0
120,ماكولات ست الشام,ChIJ5QIBXq3r5z8RIZokrTUaPeo,31.8520845,47.1615659,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","V526+RJM، Unnamed Road, Amarah",2,40
121,مطعم مأكولات سريعه,ChIJp5Z2E7br5z8RA7EhJCgmVSk,31.8531202,47.1664336,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V538+6HV, Amarah",2,0
122,مأكولات ابو عفاف دبل,ChIJ0-iIw0_r5z8RZTLs7X1kVBs,31.869801,47.1494718,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",الزهراء، العمارة 25,2,16
123,ماكولات ابو فاطمة,ChIJSaPycjrr5z8RzgJyzgKS-w0,31.8139308,47.1536577,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R573+HFF, Amarah",2,0
124,ماكولات مستر بطاطس,ChIJnSu_M9iV5z8RBWgebU60JQU,31.8436399,47.1346275,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","شارع المدارس, القطاع",2,1
125,مأكولات ركن النخيل,ChIJCzBKyoDr5z8RdMenqX_onQk,31.8186073,47.1568778,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","R594+CQR, Amarah",2,5
126,مطعم مأكولات الفهد,ChIJJwk_oiHr5z8RqM0SAxqeS0I,31.8304775,47.1479095,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4JX+55V، شارع كورنيش، العمارة،, Amarah",2,63
127,ماكولات حماده,ChIJQZNmj_fr5z8RsZiknCTmTrY,31.8330631,47.1416116,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","سوق حي المعلمين، 6, العمارة،",2,0
128,Food Yum Yum Barker,ChIJ7SZZcq_q5z8Rx_GnZKTpOG8,31.8704661,47.14532879999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V4CW+54G, Amarah",2,187
129,فلافل الشام,ChIJC3FqgbO_5z8RAEJrReVHTsg,31.8754527,47.1206288,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",V4GC+57J، العمارة،,2,0
