,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
64,Al_Tanoor Resturant مطعم التنور,ChIJP1ts5TjWVBURJPhsjIaL4f8,35.458725,44.3821431,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","F95J+FVP, Kirkuk",2,158
65,Faraydun Restaurant,ChIJE5N4A4zVVBURv7hSN9-rP3A,35.4986842,44.3941095,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","F9XV+FJQ, Kirkuk",2,83
66,مطعم فاخر,ChIJl6EluNnXVBUR1VmhwduEEWA,35.4778062,44.3822311,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","F9HJ+4W2, Kirkuk",2,218
67,مطعم مصلى,ChIJ-epFlg3XVBURNUi4sCh0Xdo,35.4638478,44.3991325,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","F97X+GMJ, Kirkuk",2,24
68,Gunash Turkish Restaurant,ChIJpRGgOdnXVBURisAnyz9V_xI,35.4499153,44.37262,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",C9XF+X2M، الحمزلي،,2,46
69,مطعم تيستي,ChIJC8xBC68pVRURLIkkL2OEFUY,35.47250289999999,44.4024933,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","FCF2+2X5، كركوك،, Kirkuk",2,7
70,مطعم و مشويات فريش,ChIJUfbX5eLVVBURWSPZPvtlSrA,35.4825724,44.3867404,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","F9MP+2MH, Kirkuk",2,49
71,مطعم كباب وستاعزيز,ChIJLQE6kSUpVRURPcUmC0SuUxE,35.4725073,44.4027774,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","FCF3+242, Kirkuk",2,50
72,Kebab Hajji Safri Restaurant,ChIJN4VrYGrWVBURT8xJnMiNyhQ,35.4678025,44.3779477,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","F99H+454, Republic St, Kirkuk",2,16
73,مطعم الباشا,ChIJl8_EBeLVVBURZCB-dni64k8,35.4811298,44.3855768,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","F9JP+C6W, Kirkuk",2,138
