,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
14,مطعم السدة,ChIJS5h-uX-54z8RDekkD-V2e28,32.5368715,45.8171852,3.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","GRP8+PVV، الطشاش /بداية شارع، القاضي, Kut",2,14
15,موكب علي حسين الدراجي,ChIJO_1q04i54z8RP6f5Eju2plM,32.5304236,45.7853632,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","GQJP+4CV, Kut",2,0
16,Restaurant Ibn Khramit,ChIJW1jXp9244z8RPhnkmaKyHqI,32.512378,45.8107064,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","تقاطع الهورة كفاءات، شارع المغرب, Kut",2,1711
17,Home restaurant,ChIJbUZqtVK_4z8RG8owPZCWsCk,32.4984237,45.8281041,3.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","FRXH+969, Kut",2,25
18,Sadiq Aljassani Restaurant,ChIJxTmtEK244z8Ri-rRqeJUvbs,32.4969313,45.8265576,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","FRWG+QJF, Kut",2,286
19,Vikniing Burger,ChIJQ0EqBW-54z8RxybmJu2HXXQ,32.5157063,45.8122277,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","GR86+7VQ, Kut",2,0
20,فرايد تشكين -Fried Chicken,ChIJD3WN5U254z8RUoy6R4hcrYA,32.5060458,45.8192101,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR49+CM7, Al Horh St, Kut",2,0
21,مأكولات الكوخ,ChIJf6mtLcy54z8RduNYedp4wE8,32.5093456,45.8145716,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR57+PRW, Kut",2,2
22,مطعم اللؤلؤة,ChIJXcBaFkC54z8R_EQ4HsrWNXQ,32.5398155,45.823998,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GRQF+XHQ, Kut",2,1
23,مطعم تارو - Taro Rest,ChIJc0ybEu-54z8RTh8vOdeKXG4,32.5142334,45.8129266,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR77+M5V، شارع المغرب, Kut",2,5
24,COPD Restaurant,ChIJMcjrxLC44z8RIJKXXfLFwNs,32.4999277,45.8205671,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","FRXC+W5C, Kut",2,288
25,مطعم زيتونة,ChIJHYnS7A_B4z8R2A0PBuysVSE,32.4832929,45.8390732,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","FRMQ+7MR, Kut",2,0
26,هوت بركر Hot burger,ChIJQQn9o8a54z8RuJq9QafWId8,32.5104385,45.8102445,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR66+53H، كوت،, Kut",2,3
27,ماكولات عبوسي التركي,ChIJxde-6Cm54z8RAbOS5aRmjnY,32.4988315,45.8178377,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","Kut Barrage, Kut",2,0
28,مأكولات أبو حوري,ChIJ6183lku54z8RcvTF_JYSo94,32.4882191,45.8198823,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",FRQ9+7WQ، FRQ9+9XR، الكوت،،، الكوت،,2,0
29,tenafood,ChIJcWJrRre54z8RYpsV0gq00bo,32.53693760000001,45.8246714,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",داموك 200، الكوت،,2,0
30,كباب ومشويات الاحمد,ChIJnftWcwu54z8RokhqgVQTmp8,32.5279042,45.8057946,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",GRH4+584، الكوت،,2,47
31,مطعم بركات الجوادين,ChIJxyequy-z4z8RbBF_heNfqh8,32.5142135,45.611206,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GJ76+MFM، Unnamed Road, Al Husayniyah",2,6
32,واسط,ChIJD8Vw-wKv4z8RGfGotPKNWbE,32.6024094,45.7520985,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",JQ22+XR9,2,0
33,مطعم زهرة لبنان,ChIJO5C5Bnm54z8RGISyRgE7Opg,32.5156513,45.8077584,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR85+739, Kut",2,50
34,مطعم بيت المندي,ChIJz1-RimW54z8R4g6oAmtGMA8,32.5053439,45.822637,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR4F+43J, Kut",2,91
35,Student Restaurant,ChIJ1fL4NFm_4z8RA7q7zi2Ukcs,32.4997782,45.8421973,3.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","FRXR+WR4, Kut",2,15
36,Vikings Burger,ChIJ0b4t4Ye54z8RDyteEGeeIMg,32.5155269,45.81433740000001,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",GR87+6P8، الكوت،,2,54
37,برگر city,ChIJpenorJK54z8R3asDluKRD0E,32.533313,45.8028985,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","مركز صحي, Kut",2,13
38,الشيف,ChIJZdQscue54z8R3-06qiiEMRE,32.5266942,45.81113,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","GRG6+MFC، Unnamed Road, Kut",2,14
39,زاد الكوت,ChIJ6X6ph8C_4z8RK4ZmXeppBAM,32.5428309,45.82891499999999,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GRVH+3J2, Kut",2,0
40,كباب ابو علي,ChIJld-Ur4y54z8RGCqNhh0iWTk,32.5117384,45.8117638,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","17 شارع, Kut",2,0
41,كافتيريا,ChIJeZ-aVTDB4z8RSSU1YjWNQmA,32.4511084,45.8963015,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","الجامعة التقنية الوسطى واسط, Abd Al Kazim Musa",2,0
42,فلافل مازن,ChIJCzqFlL654z8RSu1GQtRpRD0,32.5116744,45.8098353,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR65+MW8, Maghreb St, Kut",2,1
43,مطعم عباس كبابي,ChIJP2WnPRG_4z8RxTXWG7jfp_0,32.5264788,45.8840067,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",GVGM+HJV، الكوت،,2,0
44,مزاج,ChIJRwr7Zia54z8R1hRQvC-E2Tw,32.5155277,45.81590749999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR88+6C2، شارع المغرب, Kut",2,1
45,مطعم أبو سيف,ChIJ_5VA7sm54z8RG3_kqO9Am60,32.53388,45.7992429,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","GQMX+HM5، Unnamed Road, Kut",2,2
46,سموك ڤالي | Smoke Valley,ChIJH-yax3654z8RMwQcDfJ7YqQ,32.5119302,45.8109094,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR66+Q9J, Kut",2,0
47,مطعم المذاق,ChIJUQs_MBu54z8RS80H2RicfWY,32.5206537,45.810787,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GRC6+787، شارع الكراج, Kut",2,0
48,ماكولات سديه,ChIJD2LDJ4K54z8Rkt_gtJE7jLk,32.5356289,45.8047322,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GRP3+7V4, Kut",2,0
49,مشاوي البدوي,ChIJ9bHwqSu54z8RGoG9LWj2K3s,32.5153719,45.814872,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",GR87+4XJ، شارع المغرب،، الكوت،,2,1
50,Light moon pizza,ChIJoV4ocd244z8R3d3t3UG6UIo,32.5115771,45.80972490000001,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR65+JWC, Kut",2,154
51,مطعم AROMA PIZZA,ChIJecWdhCO_4z8RZGjq5AVxHOM,32.5061156,45.8286005,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","Tammoz Square, قرب Al-Naseej Street, Kut",2,183
52,مطعم رياض,ChIJ6878kSa54z8RF0aV5mEAxIc,32.5517894,45.8064598,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","HR24+PH8, Kut",2,7
53,ایت اند گو - Eat & Go,ChIJ0QP5ax-54z8RlKfziMRnA8s,32.5253575,45.78936110000001,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","منتجع المدينه المائية في حي الخليج، 1 شارع المفتاح, Kut",2,5
54,همبركر ابن هويدي,ChIJ6cBwJCq_4z8R3Qr7mgDBuYE,32.5120037,45.8581084,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",GV65+W78، الكوت،,2,5
55,مطعم حبايبنا,ChIJMewc9ly54z8RhEUSKXo1gRk,32.4974238,45.82540239999999,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","FRWG+X5F، المشروع، كوت،, Kut",2,75
56,مطعم الرسول 2,ChIJWZAGnn-54z8Ri-1fk2ppV1U,32.5208699,45.8188268,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","GRC9+8GW، Unnamed Road, Kut",2,79
57,ملك المندي,ChIJfV19SFmv4z8RYCSZObEPEG0,32.6024094,45.7520985,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","JQ22+XR9, Kut",2,0
58,مطعم زيت و زعتر,ChIJXYXJcQi74z8RXRhzxilimLc,32.6018671,45.8117508,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","JR26+PPR، شارع الصيدلية, واسط واسط",2,0
59,مأكولات دار دور,ChIJxVJlvVK54z8RKpaaZ1l6qkA,32.5164541,45.8160257,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR88+HCJ, Kut",2,1
60,مشويات سعودي,ChIJ_0taUuy54z8RwWBfEvakogA,32.4968685,45.8236508,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","FRWF+PFG, Kut",2,2
61,مطعم ومشويات جبوري,ChIJq6qqqmq_4z8ReMFUvEcWYTk,32.5168459,45.84696100000001,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","GR8W+PQP، كوت، العراق شارع اعداية، كوت،, Kut",2,12
